name,mode,use_fill16,r,g,b,w,lower_r,lower_g,lower_b,lower_w,upper_r,upper_g,upper_b,upper_w,r16,g16,b16,w16,bfi_r,bfi_g,bfi_b,bfi_w,repeat_index,solver_mode,ok,returncode,elapsed_s,timed_out,X,Y,Z,x,y
W_floor233_v248_bfi4,blend8,0,0,0,0,248,0,0,0,233,0,0,0,248,0,0,0,63736,0,0,0,4,0,0,True,0,0.0,False,1309.794568587403,1420.1846932041808,1250.7474351086848,0.3290340353200636,0.3567651841835957
W_floor233_v249_bfi4,blend8,0,0,0,0,249,0,0,0,233,0,0,0,249,0,0,0,63993,0,0,0,4,0,0,True,0,0.0,False,1310.8245270280026,1421.3195505385452,1251.3983900658018,0.32906001070125446,0.35679789084395475
W_floor233_v250_bfi4,blend8,0,0,0,0,250,0,0,0,233,0,0,0,250,0,0,0,64250,0,0,0,4,0,0,True,0,0.0,False,1310.2630274838652,1420.7398873846364,1250.5272966506482,0.32908529079927173,0.3568326276350304
W_floor233_v251_bfi4,blend8,0,0,0,0,251,0,0,0,233,0,0,0,251,0,0,0,64507,0,0,0,4,0,0,True,0,0.0,False,1310.6751017978308,1421.206495696159,1250.8590929467084,0.329088736543579,0.3568413326801097
W_floor233_v252_bfi4,blend8,0,0,0,0,252,0,0,0,233,0,0,0,252,0,0,0,64764,0,0,0,4,0,0,True,0,0.0,False,1311.2644652740205,1421.8895733740396,1251.4161069471886,0.32908555185646826,0.35684892508314114
W_floor233_v253_bfi4,blend8,0,0,0,0,253,0,0,0,233,0,0,0,253,0,0,0,65021,0,0,0,4,0,0,True,0,0.0,False,1311.9537539095375,1422.61436029351,1252.0842329223449,0.32908657180893447,0.35684434869754755
W_floor233_v254_bfi4,blend8,0,0,0,0,254,0,0,0,233,0,0,0,254,0,0,0,65278,0,0,0,4,0,0,True,0,0.0,False,1313.986417632567,1424.7917859108775,1254.0827633716708,0.32908393969143207,0.35683481035696357
W_floor233_v255_bfi4,blend8,0,0,0,0,255,0,0,0,233,0,0,0,255,0,0,0,65535,0,0,0,4,0,0,True,0,0.0,False,1316.375137188138,1426.7228474214694,1259.8055361040251,0.32885507491658367,0.35642199219608345
W_floor234_v235_bfi1,blend8,0,0,0,0,235,0,0,0,234,0,0,0,235,0,0,0,60395,0,0,0,1,0,0,True,0,0.0,False,1308.2332651516665,1418.1865446562501,1249.4014403925503,0.3290473043992366,0.3567027930606143
W_floor234_v236_bfi1,blend8,0,0,0,0,236,0,0,0,234,0,0,0,236,0,0,0,60652,0,0,0,1,0,0,True,0,0.0,False,1311.4098864758332,1421.7265157281252,1251.719553789715,0.32909844194074933,0.3567824110654961
W_floor234_v237_bfi1,blend8,0,0,0,0,237,0,0,0,234,0,0,0,237,0,0,0,60909,0,0,0,1,0,0,True,0,0.0,False,1314.005153405883,1424.45948544375,1253.577286506103,0.3291561506556047,0.35682478092131126
W_floor234_v238_bfi1,blend8,0,0,0,0,238,0,0,0,234,0,0,0,238,0,0,0,61166,0,0,0,1,0,0,True,0,0.0,False,1318.2015631181025,1428.8344389232143,1257.5097310823576,0.3291763038725151,0.3568031267827918
W_floor234_v239_bfi1,blend8,0,0,0,0,239,0,0,0,234,0,0,0,239,0,0,0,61423,0,0,0,1,0,0,True,0,0.0,False,1322.0468697099113,1433.2133233,1262.0476092626643,0.32908777091016883,0.35675964945709077
W_floor234_v240_bfi1,blend8,0,0,0,0,240,0,0,0,234,0,0,0,240,0,0,0,61680,0,0,0,1,0,0,True,0,0.0,False,1326.9737931549557,1438.47404065,1266.8207547313323,0.32908864179522496,0.3567406310034931
W_floor234_v241_bfi1,blend8,0,0,0,0,241,0,0,0,234,0,0,0,241,0,0,0,61937,0,0,0,1,0,0,True,0,0.0,False,1331.7710423582557,1443.88513845625,1271.4808218035814,0.32906497642573873,0.356767052245131
W_floor234_v242_bfi1,blend8,0,0,0,0,242,0,0,0,234,0,0,0,242,0,0,0,62194,0,0,0,1,0,0,True,0,0.0,False,1335.041933359419,1447.4564545357143,1274.8913303442155,0.32903961070289867,0.3567457294104395
W_floor234_v243_bfi1,blend8,0,0,0,0,243,0,0,0,234,0,0,0,243,0,0,0,62451,0,0,0,1,0,0,True,0,0.0,False,1338.2410898,1450.74927314375,1277.3760683572536,0.3290999747339149,0.3567679641403083
W_floor234_v244_bfi1,blend8,0,0,0,0,244,0,0,0,234,0,0,0,244,0,0,0,62708,0,0,0,1,0,0,True,0,0.0,False,1342.2798403714287,1455.110600994643,1281.2591612347887,0.3290990820872398,0.3567628364218276
W_floor234_v245_bfi1,blend8,0,0,0,0,245,0,0,0,234,0,0,0,245,0,0,0,62965,0,0,0,1,0,0,True,0,0.0,False,1345.78962386875,1458.7483537875,1286.5918707173944,0.32895304567361616,0.35656368970234453
W_floor234_v246_bfi1,blend8,0,0,0,0,246,0,0,0,234,0,0,0,246,0,0,0,63222,0,0,0,1,0,0,True,0,0.0,False,1350.3382517696427,1463.9534526517857,1290.5664840974969,0.3289609993218447,0.35663922732979847
W_floor234_v247_bfi1,blend8,0,0,0,0,247,0,0,0,234,0,0,0,247,0,0,0,63479,0,0,0,1,0,0,True,0,0.0,False,1354.1338491847084,1468.4257577,1293.595360527086,0.3289802886202259,0.35674695664418454
W_floor234_v248_bfi1,blend8,0,0,0,0,248,0,0,0,234,0,0,0,248,0,0,0,63736,0,0,0,1,0,0,True,0,0.0,False,1359.6842992923544,1474.11619745,1298.997781563543,0.3289984673168494,0.3566871882395055
W_floor234_v249_bfi1,blend8,0,0,0,0,249,0,0,0,234,0,0,0,249,0,0,0,63993,0,0,0,1,0,0,True,0,0.0,False,1364.8149234367033,1479.176972925,1303.7338888203146,0.329051387223471,0.3566236172626075
W_floor234_v250_bfi1,blend8,0,0,0,0,250,0,0,0,234,0,0,0,250,0,0,0,64250,0,0,0,1,0,0,True,0,0.0,False,1366.643754519643,1481.426634267857,1305.3469064106098,0.329040801197525,0.3566765699128231
W_floor234_v251_bfi1,blend8,0,0,0,0,251,0,0,0,234,0,0,0,251,0,0,0,64507,0,0,0,1,0,0,True,0,0.0,False,1372.3689715598216,1487.5439905339285,1311.109756905305,0.32902457359166754,0.35663770992139393
W_floor234_v252_bfi1,blend8,0,0,0,0,252,0,0,0,234,0,0,0,252,0,0,0,64764,0,0,0,1,0,0,True,0,0.0,False,1377.0492593946428,1492.5260937500002,1315.5390340109452,0.329035035128527,0.35662731186766794
W_floor234_v253_bfi1,blend8,0,0,0,0,253,0,0,0,234,0,0,0,253,0,0,0,65021,0,0,0,1,0,0,True,0,0.0,False,1381.8094663973216,1497.575492675,1320.3040047054728,0.32902662037960223,0.35659200135808833
W_floor234_v254_bfi1,blend8,0,0,0,0,254,0,0,0,234,0,0,0,254,0,0,0,65278,0,0,0,1,0,0,True,0,0.0,False,1385.1179496178572,1501.295043946429,1323.433667534583,0.32901862255864417,0.35661513703555076
W_floor234_v255_bfi1,blend8,0,0,0,0,255,0,0,0,234,0,0,0,255,0,0,0,65535,0,0,0,1,0,0,True,0,0.0,False,1392.9817271089287,1509.6895093732144,1331.2570818672916,0.32900456086416974,0.35656945414743235
W_floor234_v235_bfi2,blend8,0,0,0,0,235,0,0,0,234,0,0,0,235,0,0,0,60395,0,0,0,2,0,0,True,0,0.0,False,1308.6662433093438,1418.3311067881696,1249.4582084962751,0.3291037015316558,0.3566822477678438
W_floor234_v236_bfi2,blend8,0,0,0,0,236,0,0,0,234,0,0,0,236,0,0,0,60652,0,0,0,2,0,0,True,0,0.0,False,1310.6013496410237,1420.810260526367,1250.9362181340284,0.32910268167108625,0.3567770375126629
W_floor234_v237_bfi2,blend8,0,0,0,0,237,0,0,0,234,0,0,0,237,0,0,0,60909,0,0,0,2,0,0,True,0,0.0,False,1312.4256944257213,1422.8071818738345,1252.502220856582,0.32911556621744525,0.35679581196065724
W_floor234_v238_bfi2,blend8,0,0,0,0,238,0,0,0,234,0,0,0,238,0,0,0,61166,0,0,0,2,0,0,True,0,0.0,False,1315.561130245605,1426.070777833238,1255.4316484249425,0.32913190186956165,0.3567796102498345
W_floor234_v239_bfi2,blend8,0,0,0,0,239,0,0,0,234,0,0,0,239,0,0,0,61423,0,0,0,2,0,0,True,0,0.0,False,1317.6021898939168,1428.4267153109497,1257.5839100437993,0.32910330011821587,0.35678442977064695
W_floor234_v240_bfi2,blend8,0,0,0,0,240,0,0,0,234,0,0,0,240,0,0,0,61680,0,0,0,2,0,0,True,0,0.0,False,1321.2134561958237,1432.2720938002017,1261.384646059071,0.3290799930453574,0.356741818255423
W_floor234_v241_bfi2,blend8,0,0,0,0,241,0,0,0,234,0,0,0,241,0,0,0,61937,0,0,0,2,0,0,True,0,0.0,False,1325.6897280022276,1437.1048779102366,1266.225770968173,0.3290352502581801,0.3566884114452847
W_floor234_v242_bfi2,blend8,0,0,0,0,242,0,0,0,234,0,0,0,242,0,0,0,62194,0,0,0,2,0,0,True,0,0.0,False,1328.8360779290815,1440.6019771158199,1269.0111627070619,0.3290461279264988,0.35672157787284076
W_floor234_v243_bfi2,blend8,0,0,0,0,243,0,0,0,234,0,0,0,243,0,0,0,62451,0,0,0,2,0,0,True,0,0.0,False,1331.3302595060386,1443.2298936437603,1271.2291998378964,0.3290656391991567,0.35672393387905327
W_floor234_v244_bfi2,blend8,0,0,0,0,244,0,0,0,234,0,0,0,244,0,0,0,62708,0,0,0,2,0,0,True,0,0.0,False,1334.5587383963903,1446.7165275176842,1274.3620708118724,0.3290626423401455,0.3567174299380516
W_floor234_v245_bfi2,blend8,0,0,0,0,245,0,0,0,234,0,0,0,245,0,0,0,62965,0,0,0,2,0,0,True,0,0.0,False,1337.0708566266026,1449.3637896147216,1276.6865214542295,0.32907481747213996,0.35671192903084037
W_floor234_v246_bfi2,blend8,0,0,0,0,246,0,0,0,234,0,0,0,246,0,0,0,63222,0,0,0,2,0,0,True,0,0.0,False,1339.6092676511266,1452.1370486375054,1279.2269579587087,0.3290636359922553,0.3567051294155162
W_floor234_v247_bfi2,blend8,0,0,0,0,247,0,0,0,234,0,0,0,247,0,0,0,63479,0,0,0,2,0,0,True,0,0.0,False,1341.490240225777,1454.5074540865826,1281.0504746529803,0.3290346801485586,0.3567550330060738
W_floor234_v248_bfi2,blend8,0,0,0,0,248,0,0,0,234,0,0,0,248,0,0,0,63736,0,0,0,2,0,0,True,0,0.0,False,1345.3815060060228,1458.4445675021084,1285.3930372114842,0.32900694963475907,0.3566560088890549
W_floor234_v249_bfi2,blend8,0,0,0,0,249,0,0,0,234,0,0,0,249,0,0,0,63993,0,0,0,2,0,0,True,0,0.0,False,1349.256224414623,1462.4801828118539,1289.02012082844,0.3290261724108274,0.3566366773561028
W_floor234_v250_bfi2,blend8,0,0,0,0,250,0,0,0,234,0,0,0,250,0,0,0,64250,0,0,0,2,0,0,True,0,0.0,False,1351.6076769728934,1464.7918085120054,1292.215019290445,0.32896921222518016,0.35651721688893256
W_floor234_v251_bfi2,blend8,0,0,0,0,251,0,0,0,234,0,0,0,251,0,0,0,64507,0,0,0,2,0,0,True,0,0.0,False,1355.5879821408848,1469.296892832722,1295.365572304745,0.3290062095706643,0.35660378213253324
W_floor234_v252_bfi2,blend8,0,0,0,0,252,0,0,0,234,0,0,0,252,0,0,0,64764,0,0,0,2,0,0,True,0,0.0,False,1359.573746418202,1473.6349478118864,1299.2373510498974,0.3289997574127037,0.35660113445281366
W_floor234_v253_bfi2,blend8,0,0,0,0,253,0,0,0,234,0,0,0,253,0,0,0,65021,0,0,0,2,0,0,True,0,0.0,False,1362.2056622571336,1476.4465963780713,1301.4411151908141,0.32902776320676724,0.3566215693859171
W_floor234_v254_bfi2,blend8,0,0,0,0,254,0,0,0,234,0,0,0,254,0,0,0,65278,0,0,0,2,0,0,True,0,0.0,False,1365.027489815172,1479.495712340075,1304.0496813697664,0.3290354365560326,0.3566276292783743
W_floor234_v255_bfi2,blend8,0,0,0,0,255,0,0,0,234,0,0,0,255,0,0,0,65535,0,0,0,2,0,0,True,0,0.0,False,1370.8844349241044,1485.7869750834616,1310.3709203113503,0.3289826035482549,0.35655672712346786
W_floor234_v235_bfi3,blend8,0,0,0,0,235,0,0,0,234,0,0,0,235,0,0,0,60395,0,0,0,3,0,0,True,0,0.0,False,1307.9771890712557,1417.3835226995536,1248.9520879481374,0.32910776151382765,0.3566361265776029
W_floor234_v236_bfi3,blend8,0,0,0,0,236,0,0,0,234,0,0,0,236,0,0,0,60652,0,0,0,3,0,0,True,0,0.0,False,1309.192151248596,1419.0936276082998,1249.8902042753216,0.3290935737382345,0.35671967093094165
W_floor234_v237_bfi3,blend8,0,0,0,0,237,0,0,0,234,0,0,0,237,0,0,0,60909,0,0,0,3,0,0,True,0,0.0,False,1309.4582540321194,1419.542541085339,1249.8143063220464,0.3291075912420176,0.35677519685992937
W_floor234_v238_bfi3,blend8,0,0,0,0,238,0,0,0,234,0,0,0,238,0,0,0,61166,0,0,0,3,0,0,True,0,0.0,False,1311.0176140749197,1421.054078079651,1251.7963338986483,0.32908158741737553,0.35670209675280734
W_floor234_v239_bfi3,blend8,0,0,0,0,239,0,0,0,234,0,0,0,239,0,0,0,61423,0,0,0,3,0,0,True,0,0.0,False,1312.6851275223496,1422.8817363344917,1253.9474733628476,0.3290338162908235,0.356655376084224
W_floor234_v240_bfi3,blend8,0,0,0,0,240,0,0,0,234,0,0,0,240,0,0,0,61680,0,0,0,3,0,0,True,0,0.0,False,1315.0162072781436,1425.4773482466426,1255.852397721968,0.32905464708574195,0.35669518227983765
W_floor234_v241_bfi3,blend8,0,0,0,0,241,0,0,0,234,0,0,0,241,0,0,0,61937,0,0,0,3,0,0,True,0,0.0,False,1318.0841146953758,1428.8210562488257,1259.356696268846,0.3290059807329319,0.3566469451091533
W_floor234_v242_bfi3,blend8,0,0,0,0,242,0,0,0,234,0,0,0,242,0,0,0,62194,0,0,0,3,0,0,True,0,0.0,False,1318.7922884814493,1429.7305123626297,1259.384201471476,0.3290476270331426,0.35672746686402845
W_floor234_v243_bfi3,blend8,0,0,0,0,243,0,0,0,234,0,0,0,243,0,0,0,62451,0,0,0,3,0,0,True,0,0.0,False,1320.632403452154,1431.7132416767008,1260.7252585505707,0.32908274863554454,0.35676250832349354
W_floor234_v244_bfi3,blend8,0,0,0,0,244,0,0,0,234,0,0,0,244,0,0,0,62708,0,0,0,3,0,0,True,0,0.0,False,1323.0742639049713,1434.3360337500694,1263.0192212615193,0.3290877896701739,0.3567618899924403
W_floor234_v245_bfi3,blend8,0,0,0,0,245,0,0,0,234,0,0,0,245,0,0,0,62965,0,0,0,3,0,0,True,0,0.0,False,1324.371149412047,1435.5447992772702,1265.030279207641,0.32904070624169146,0.35666185782246956
W_floor234_v246_bfi3,blend8,0,0,0,0,246,0,0,0,234,0,0,0,246,0,0,0,63222,0,0,0,3,0,0,True,0,0.0,False,1326.2046752548238,1437.6315314792557,1267.0730920043557,0.3290088109077249,0.35665191770233956
W_floor234_v247_bfi3,blend8,0,0,0,0,247,0,0,0,234,0,0,0,247,0,0,0,63479,0,0,0,3,0,0,True,0,0.0,False,1327.36044473202,1439.1457048847985,1268.0582200035344,0.32899721583991554,0.35670411301932464
W_floor234_v248_bfi3,blend8,0,0,0,0,248,0,0,0,234,0,0,0,248,0,0,0,63736,0,0,0,3,0,0,True,0,0.0,False,1330.136894461014,1442.0277688124459,1270.3434757551865,0.32903753034387845,0.3567161077278482
W_floor234_v249_bfi3,blend8,0,0,0,0,249,0,0,0,234,0,0,0,249,0,0,0,63993,0,0,0,3,0,0,True,0,0.0,False,1333.3647855673971,1445.3625920199229,1273.486389424305,0.3290460134216241,0.3566846852420203
W_floor234_v250_bfi3,blend8,0,0,0,0,250,0,0,0,234,0,0,0,250,0,0,0,64250,0,0,0,3,0,0,True,0,0.0,False,1335.0917799293566,1447.203792098764,1274.866410578345,0.32907036634303816,0.35670347851604106
W_floor234_v251_bfi3,blend8,0,0,0,0,251,0,0,0,234,0,0,0,251,0,0,0,64507,0,0,0,3,0,0,True,0,0.0,False,1337.2123280543985,1449.5751714895446,1276.8724639607353,0.32906599963180183,0.35671665063219693
W_floor234_v252_bfi3,blend8,0,0,0,0,252,0,0,0,234,0,0,0,252,0,0,0,64764,0,0,0,3,0,0,True,0,0.0,False,1339.3140445928502,1451.8797127510995,1278.9127230213953,0.3290611808447403,0.35671786960737556
W_floor234_v253_bfi3,blend8,0,0,0,0,253,0,0,0,234,0,0,0,253,0,0,0,65021,0,0,0,3,0,0,True,0,0.0,False,1341.317739453843,1453.9856031199533,1280.8353684544902,0.3290657738964602,0.3567066054906548
W_floor234_v254_bfi3,blend8,0,0,0,0,254,0,0,0,234,0,0,0,254,0,0,0,65278,0,0,0,3,0,0,True,0,0.0,False,1343.2263357893466,1456.0335699755328,1282.69856268317,0.32906418479559835,0.35669975116849073
W_floor234_v255_bfi3,blend8,0,0,0,0,255,0,0,0,234,0,0,0,255,0,0,0,65535,0,0,0,3,0,0,True,0,0.0,False,1347.1826771894907,1460.3697693326608,1287.1792568834635,0.3290038944600522,0.3566460210611752
W_floor234_v235_bfi4,blend8,0,0,0,0,235,0,0,0,234,0,0,0,235,0,0,0,60395,0,0,0,4,0,0,True,0,0.0,False,1306.938530580608,1416.5193427828126,1248.1645230740687,0.32906918133831664,0.35666012560847127
W_floor234_v236_bfi4,blend8,0,0,0,0,236,0,0,0,234,0,0,0,236,0,0,0,60652,0,0,0,4,0,0,True,0,0.0,False,1305.986467785064,1415.843918,1246.4689200805344,0.329104829833442,0.35678859099847166
W_floor234_v237_bfi4,blend8,0,0,0,0,237,0,0,0,234,0,0,0,237,0,0,0,60909,0,0,0,4,0,0,True,0,0.0,False,1306.2925763420253,1416.2360119391662,1246.581504567333,0.3291147249091632,0.35681449463720255
W_floor234_v238_bfi4,blend8,0,0,0,0,238,0,0,0,234,0,0,0,238,0,0,0,61166,0,0,0,4,0,0,True,0,0.0,False,1307.0959914103673,1417.0389906320834,1247.346409107842,0.32912051264371717,0.35680363347281224
W_floor234_v239_bfi4,blend8,0,0,0,0,239,0,0,0,234,0,0,0,239,0,0,0,61423,0,0,0,4,0,0,True,0,0.0,False,1308.2615081305107,1418.323398329219,1248.534554338049,0.3291125011543557,0.3568001948913936
W_floor234_v240_bfi4,blend8,0,0,0,0,240,0,0,0,234,0,0,0,240,0,0,0,61680,0,0,0,4,0,0,True,0,0.0,False,1310.478123060936,1420.6957570787563,1250.7111471215956,0.32910998536848096,0.3567897484111691
W_floor234_v241_bfi4,blend8,0,0,0,0,241,0,0,0,234,0,0,0,241,0,0,0,61937,0,0,0,4,0,0,True,0,0.0,False,1311.9202241044327,1422.205272290914,1252.7237684486322,0.32906190752505743,0.3567241141599996
W_floor234_v242_bfi4,blend8,0,0,0,0,242,0,0,0,234,0,0,0,242,0,0,0,62194,0,0,0,4,0,0,True,0,0.0,False,1312.791425992516,1423.1265275939536,1253.7202409854867,0.3290502451522083,0.356705660560942
W_floor234_v243_bfi4,blend8,0,0,0,0,243,0,0,0,234,0,0,0,243,0,0,0,62451,0,0,0,4,0,0,True,0,0.0,False,1312.254364706764,1422.648087718786,1252.6396323308993,0.32908853043162645,0.3567731844529682
W_floor234_v244_bfi4,blend8,0,0,0,0,244,0,0,0,234,0,0,0,244,0,0,0,62708,0,0,0,4,0,0,True,0,0.0,False,1312.825812076866,1423.2928642472712,1253.0999447952431,0.3290934733751156,0.3567848742889637
W_floor234_v245_bfi4,blend8,0,0,0,0,245,0,0,0,234,0,0,0,245,0,0,0,62965,0,0,0,4,0,0,True,0,0.0,False,1313.813034115785,1424.1904331787114,1254.7558850187852,0.3290488903005392,0.3566932808894629
W_floor234_v246_bfi4,blend8,0,0,0,0,246,0,0,0,234,0,0,0,246,0,0,0,63222,0,0,0,4,0,0,True,0,0.0,False,1314.7382245996132,1425.1277449864012,1256.0415139515349,0.3290211873062898,0.35664683200441505
W_floor234_v247_bfi4,blend8,0,0,0,0,247,0,0,0,234,0,0,0,247,0,0,0,63479,0,0,0,4,0,0,True,0,0.0,False,1315.1938044205704,1425.8134804070312,1256.6001335847222,0.3289952380924159,0.35666670865177214
W_floor234_v248_bfi4,blend8,0,0,0,0,248,0,0,0,234,0,0,0,248,0,0,0,63736,0,0,0,4,0,0,True,0,0.0,False,1317.7743479650142,1428.5069414026539,1258.7986630947228,0.3290257282266798,0.35667376390935307
W_floor234_v249_bfi4,blend8,0,0,0,0,249,0,0,0,234,0,0,0,249,0,0,0,63993,0,0,0,4,0,0,True,0,0.0,False,1319.2969041532326,1430.1691068929908,1259.8644771473914,0.3290566612151835,0.35671020663037106
W_floor234_v250_bfi4,blend8,0,0,0,0,250,0,0,0,234,0,0,0,250,0,0,0,64250,0,0,0,4,0,0,True,0,0.0,False,1318.999101795309,1429.9097778578841,1259.2346276032983,0.329079809494681,0.35675114308385475
W_floor234_v251_bfi4,blend8,0,0,0,0,251,0,0,0,234,0,0,0,251,0,0,0,64507,0,0,0,4,0,0,True,0,0.0,False,1319.439744098285,1430.4282059885109,1259.4979869375018,0.3290893784261451,0.356771676234212
W_floor234_v252_bfi4,blend8,0,0,0,0,252,0,0,0,234,0,0,0,252,0,0,0,64764,0,0,0,4,0,0,True,0,0.0,False,1320.2194248430765,1431.2950080406376,1260.2157236711728,0.3290897875286876,0.356777488062601
W_floor234_v253_bfi4,blend8,0,0,0,0,253,0,0,0,234,0,0,0,253,0,0,0,65021,0,0,0,4,0,0,True,0,0.0,False,1321.1239234881537,1432.2469227835368,1261.0740919483796,0.3290925504819392,0.3567733384876287
W_floor234_v254_bfi4,blend8,0,0,0,0,254,0,0,0,234,0,0,0,254,0,0,0,65278,0,0,0,4,0,0,True,0,0.0,False,1323.4924464952214,1434.7791090917558,1263.3935934205524,0.32909066206614296,0.35676244936648493
W_floor234_v255_bfi4,blend8,0,0,0,0,255,0,0,0,234,0,0,0,255,0,0,0,65535,0,0,0,4,0,0,True,0,0.0,False,1325.7075584622262,1436.9340488203966,1266.7985068707076,0.32900540047876725,0.3566088608124969
W_floor235_v236_bfi1,blend8,0,0,0,0,236,0,0,0,235,0,0,0,236,0,0,0,60652,0,0,0,1,0,0,True,0,0.0,False,1314.1081294478813,1424.5779423687502,1255.0152065882166,0.3290451733467552,0.3567061838279879
W_floor235_v237_bfi1,blend8,0,0,0,0,237,0,0,0,235,0,0,0,237,0,0,0,60909,0,0,0,1,0,0,True,0,0.0,False,1317.0443381239406,1427.7496799843752,1257.4322851941083,0.3290779277116803,0.35673886776624103
W_floor235_v238_bfi1,blend8,0,0,0,0,238,0,0,0,235,0,0,0,238,0,0,0,61166,0,0,0,1,0,0,True,0,0.0,False,1320.6009276619704,1431.4614219921878,1260.602429697054,0.3291082111961248,0.35673586025883613
W_floor235_v239_bfi1,blend8,0,0,0,0,239,0,0,0,235,0,0,0,239,0,0,0,61423,0,0,0,1,0,0,True,0,0.0,False,1324.7473083477792,1436.0116434846727,1264.156557948527,0.32913667507516625,0.35678056843553846
W_floor235_v240_bfi1,blend8,0,0,0,0,240,0,0,0,235,0,0,0,240,0,0,0,61680,0,0,0,1,0,0,True,0,0.0,False,1328.8720067738896,1440.4845961423364,1268.4097336742634,0.3291106755563265,0.35675283710416217
W_floor235_v241_bfi1,blend8,0,0,0,0,241,0,0,0,235,0,0,0,241,0,0,0,61937,0,0,0,1,0,0,True,0,0.0,False,1333.454713464565,1445.6133834375,1273.0419824547218,0.32907662609112326,0.35675570384972616
W_floor235_v242_bfi1,blend8,0,0,0,0,242,0,0,0,235,0,0,0,242,0,0,0,62194,0,0,0,1,0,0,True,0,0.0,False,1338.309613666841,1450.9687610565475,1277.8521629591082,0.32905499375228486,0.356754903146858
W_floor235_v243_bfi1,blend8,0,0,0,0,243,0,0,0,235,0,0,0,243,0,0,0,62451,0,0,0,1,0,0,True,0,0.0,False,1341.8066891,1454.5598081718751,1281.000639678627,0.32908655120606795,0.35673996461838187
W_floor235_v244_bfi1,blend8,0,0,0,0,244,0,0,0,235,0,0,0,244,0,0,0,62708,0,0,0,1,0,0,True,0,0.0,False,1345.6717258699985,1458.729443547768,1284.6376656211428,0.32909242982457365,0.3567414011938303
W_floor235_v245_bfi1,blend8,0,0,0,0,245,0,0,0,235,0,0,0,245,0,0,0,62965,0,0,0,1,0,0,True,0,0.0,False,1349.8202895349991,1463.1218625738838,1288.8156275105714,0.32908337402123006,0.35670606144608247
W_floor235_v246_bfi1,blend8,0,0,0,0,246,0,0,0,235,0,0,0,246,0,0,0,63222,0,0,0,1,0,0,True,0,0.0,False,1353.5727185540177,1467.3282927049108,1292.870701255286,0.32903447569450917,0.3566868546062619
W_floor235_v247_bfi1,blend8,0,0,0,0,247,0,0,0,235,0,0,0,247,0,0,0,63479,0,0,0,1,0,0,True,0,0.0,False,1356.5930634770089,1470.8580035524556,1295.9369367239572,0.3289996144534869,0.3567110352490643
W_floor235_v248_bfi1,blend8,0,0,0,0,248,0,0,0,235,0,0,0,248,0,0,0,63736,0,0,0,1,0,0,True,0,0.0,False,1361.4619007385045,1475.9437157762277,1300.7030742619786,0.3290058339388282,0.35667108480400916
W_floor235_v249_bfi1,blend8,0,0,0,0,249,0,0,0,235,0,0,0,249,0,0,0,63993,0,0,0,1,0,0,True,0,0.0,False,1366.7019592218144,1481.4623052875,1305.5201605181428,0.3290336528665824,0.35666221929647607
W_floor235_v250_bfi1,blend8,0,0,0,0,250,0,0,0,235,0,0,0,250,0,0,0,64250,0,0,0,1,0,0,True,0,0.0,False,1370.7362714109072,1485.72712504375,1309.5083045590713,0.3290315848946738,0.3566339936207968
W_floor235_v251_bfi1,blend8,0,0,0,0,251,0,0,0,235,0,0,0,251,0,0,0,64507,0,0,0,1,0,0,True,0,0.0,False,1374.9632243054537,1490.305631321875,1313.7249605795357,0.32901776953416567,0.35661829063785894
W_floor235_v252_bfi1,blend8,0,0,0,0,252,0,0,0,235,0,0,0,252,0,0,0,64764,0,0,0,1,0,0,True,0,0.0,False,1379.1654179527268,1494.8605868609375,1317.883862189768,0.3290064580846097,0.3566060898941827
W_floor235_v253_bfi1,blend8,0,0,0,0,253,0,0,0,235,0,0,0,253,0,0,0,65021,0,0,0,1,0,0,True,0,0.0,False,1383.4155399763636,1499.3541346304687,1322.010923394884,0.32901016063330846,0.3565832032575072
W_floor235_v254_bfi1,blend8,0,0,0,0,254,0,0,0,235,0,0,0,254,0,0,0,65278,0,0,0,1,0,0,True,0,0.0,False,1387.629318188182,1503.8666113152344,1326.1236952727431,0.329007696672463,0.35656762465748637
W_floor235_v255_bfi1,blend8,0,0,0,0,255,0,0,0,235,0,0,0,255,0,0,0,65535,0,0,0,1,0,0,True,0,0.0,False,1394.785405694091,1511.5866884576171,1333.1366003363714,0.32899694427033394,0.35654760902433796
W_floor235_v236_bfi2,blend8,0,0,0,0,236,0,0,0,235,0,0,0,236,0,0,0,60652,0,0,0,2,0,0,True,0,0.0,False,1314.3361603303629,1424.5417965950705,1254.8720312941084,0.329098257078508,0.35669278267219406
W_floor235_v237_bfi2,blend8,0,0,0,0,237,0,0,0,235,0,0,0,237,0,0,0,60909,0,0,0,2,0,0,True,0,0.0,False,1316.3200708066279,1426.9239968584275,1256.450258068247,0.3291051674468384,0.3567582621696511
W_floor235_v238_bfi2,blend8,0,0,0,0,238,0,0,0,235,0,0,0,238,0,0,0,61166,0,0,0,2,0,0,True,0,0.0,False,1318.467501963058,1429.1833641729163,1258.3418163232973,0.32912379189710683,0.3567613516696549
